loan_id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,issue_year,issue_month,loan_status,is_default,dti_bucket,income_bracket,loan_to_income,risk_tier,term_months
103633,20000,36 months,8.23,628.85,A,A1,8 years,RENT,43790.24,credit_card,MD,29.04,0,0,21,0,30.8,30,2021,3,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.457,Low Risk,36
103634,10000,36 months,11.14,328.05,B,B2,6 years,MORTGAGE,60475.13,home_improvement,NC,19.24,0,1,9,0,1.2,27,2021,8,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.165,Low Risk,36
103635,20000,36 months,10.41,649.2,B,B5,7 years,MORTGAGE,46492.28,medical,TX,39.56,0,0,16,1,64.6,33,2020,1,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.43,Low Risk,36
103636,5000,60 months,7.28,99.67,A,A3,< 1 year,OWN,73301.64,debt_consolidation,CA,35.86,1,1,7,0,5.2,15,2021,1,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.068,Low Risk,60
103637,12000,60 months,11.03,261.09,B,B1,< 1 year,MORTGAGE,148488.28,vacation,MO,34.7,0,0,9,0,77.2,9,2021,10,Fully Paid,0,Very High (30%+),High (100k+),0.081,Low Risk,60
103638,7500,36 months,7.37,232.85,A,A2,8 years,RENT,80787.15,debt_consolidation,NC,18.34,0,0,12,0,28.4,17,2023,5,Fully Paid,0,Moderate (10-20%),Upper-Middle (70-100k),0.093,Low Risk,36
103639,20000,36 months,15.49,698.12,D,D5,< 1 year,RENT,35563.4,home_improvement,MO,31.88,0,2,3,0,50.6,7,2023,1,Charged Off,1,Very High (30%+),Low (<40k),0.562,Medium Risk,36
103640,7500,36 months,7.2,232.26,A,A4,2 years,MORTGAGE,57883.91,medical,FL,23.75,0,0,22,0,89.4,38,2019,12,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.13,Low Risk,36
103641,7500,36 months,22.78,289.46,E,E5,6 years,MORTGAGE,53565.54,home_improvement,MA,35.68,0,1,4,0,89.9,10,2021,1,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.14,High Risk,36
103642,7500,60 months,8.68,154.53,A,A3,3 years,OTHER,33660.43,other,NJ,13.1,0,3,14,0,90.5,23,2020,11,Fully Paid,0,Moderate (10-20%),Low (<40k),0.223,Low Risk,60
103643,12000,60 months,19.88,317.13,E,E1,5 years,RENT,96604.27,debt_consolidation,MO,0.92,0,0,7,0,20.4,15,2023,2,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.124,High Risk,60
103644,12000,36 months,24.66,474.96,F,F3,1 year,RENT,74192.53,debt_consolidation,IL,5.65,0,0,12,0,40.8,13,2019,8,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.162,High Risk,36
103645,5000,36 months,14.46,172.01,C,C4,3 years,RENT,72977.75,debt_consolidation,NC,17.4,0,4,7,1,29.1,23,2022,7,Current,0,Moderate (10-20%),Upper-Middle (70-100k),0.069,Medium Risk,36
103646,15000,36 months,10.41,486.9,B,B5,10+ years,MORTGAGE,108029.65,debt_consolidation,AZ,34.37,0,3,7,0,23.3,24,2022,3,Charged Off,1,Very High (30%+),High (100k+),0.139,Low Risk,36
103647,12000,36 months,24.55,474.27,F,F5,1 year,MORTGAGE,40872.44,debt_consolidation,NC,19.02,0,0,6,0,11.5,10,2020,3,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.294,High Risk,36
103648,15000,60 months,9.45,314.66,B,B2,5 years,MORTGAGE,82297.02,other,TX,36.26,0,3,19,0,50.8,34,2021,5,Charged Off,1,Very High (30%+),Upper-Middle (70-100k),0.182,Low Risk,60
103649,25000,36 months,12.27,833.59,C,C2,< 1 year,RENT,28717.19,small_business,WA,2.49,1,0,15,0,38.0,25,2023,9,Charged Off,1,Low (<10%),Low (<40k),0.871,Medium Risk,36
103650,18000,60 months,10.05,382.89,B,B2,< 1 year,MORTGAGE,37550.16,debt_consolidation,NJ,0.91,0,1,2,0,71.6,7,2022,7,Fully Paid,0,Low (<10%),Low (<40k),0.479,Low Risk,60
103651,12000,60 months,18.56,308.39,D,D1,7 years,MORTGAGE,27454.49,debt_consolidation,PA,21.31,0,2,7,0,3.2,8,2023,9,Late (31-120 days),1,High (20-30%),Low (<40k),0.437,Medium Risk,60
103652,10000,36 months,10.01,322.72,B,B5,5 years,RENT,68486.32,home_improvement,MD,7.12,0,0,21,1,49.0,29,2023,4,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.146,Low Risk,36
103653,18000,36 months,9.08,573.07,B,B3,4 years,MORTGAGE,67433.39,debt_consolidation,VA,3.23,0,1,2,0,6.8,19,2021,9,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.267,Low Risk,36
103654,10000,36 months,11.22,328.43,B,B1,8 years,RENT,37478.65,car,TX,35.52,0,0,5,0,80.6,10,2020,5,Charged Off,1,Very High (30%+),Low (<40k),0.267,Low Risk,36
103655,10000,36 months,18.13,362.18,D,D5,6 years,MORTGAGE,48844.94,moving,MD,32.83,0,1,19,0,52.0,31,2020,1,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.205,Medium Risk,36
103656,7500,36 months,13.08,252.99,C,C3,< 1 year,RENT,54045.28,home_improvement,OH,35.63,1,0,7,2,10.6,7,2023,10,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.139,Medium Risk,36
103657,12000,36 months,17.76,432.39,D,D1,4 years,MORTGAGE,112439.46,credit_card,GA,21.54,0,0,4,0,58.4,21,2023,11,Fully Paid,0,High (20-30%),High (100k+),0.107,Medium Risk,36
103658,10000,60 months,10.98,217.32,B,B1,3 years,MORTGAGE,45179.25,debt_consolidation,AZ,26.4,0,0,14,0,22.3,16,2023,3,Current,0,High (20-30%),Lower-Middle (40-70k),0.221,Low Risk,60
103659,12000,36 months,15.7,420.11,D,D2,4 years,MORTGAGE,95119.21,debt_consolidation,PA,6.19,0,0,11,0,2.8,27,2022,10,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.126,Medium Risk,36
103660,15000,36 months,20.37,560.29,E,E2,< 1 year,MORTGAGE,44828.66,small_business,WI,11.63,0,1,3,0,94.3,18,2023,6,Current,0,Moderate (10-20%),Lower-Middle (40-70k),0.335,High Risk,36
103661,10000,36 months,27.8,412.56,G,G2,6 years,OWN,24079.32,moving,CA,5.57,0,0,18,1,75.8,25,2021,11,Fully Paid,0,Low (<10%),Low (<40k),0.415,High Risk,36
103662,5000,36 months,12.18,166.5,C,C1,7 years,MORTGAGE,92457.7,debt_consolidation,NJ,1.78,0,1,18,0,41.9,30,2022,5,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.054,Medium Risk,36
103663,7500,60 months,9.24,156.56,B,B3,6 years,RENT,107007.98,debt_consolidation,WA,25.49,0,4,15,0,48.1,25,2023,1,Late (31-120 days),1,High (20-30%),High (100k+),0.07,Low Risk,60
103664,15000,60 months,25.67,446.18,F,F1,5 years,RENT,47978.73,debt_consolidation,PA,36.92,0,0,23,1,91.5,23,2022,12,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.313,High Risk,60
103665,18000,36 months,11.0,589.3,B,B4,10+ years,OWN,29077.19,home_improvement,CA,23.62,0,0,2,0,8.7,16,2023,2,Fully Paid,0,High (20-30%),Low (<40k),0.619,Low Risk,36
103666,15000,60 months,7.71,302.07,A,A3,Unknown,MORTGAGE,39873.57,debt_consolidation,OH,39.11,0,0,18,0,21.6,32,2019,12,Fully Paid,0,Very High (30%+),Low (<40k),0.376,Low Risk,60
103667,5000,36 months,10.57,162.68,B,B4,2 years,RENT,93643.24,credit_card,FL,3.9,0,0,18,0,89.9,29,2022,8,Charged Off,1,Low (<10%),Upper-Middle (70-100k),0.053,Low Risk,36
103668,25000,60 months,13.49,575.12,C,C4,2 years,RENT,58750.79,credit_card,NJ,10.67,0,0,10,0,98.7,14,2022,7,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.426,Medium Risk,60
103669,10000,36 months,6.3,305.58,A,A5,6 years,RENT,47416.88,small_business,MO,37.54,0,0,18,0,99.8,23,2019,9,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.211,Low Risk,36
103670,15000,36 months,18.94,549.39,D,D3,9 years,MORTGAGE,51002.31,debt_consolidation,TN,29.39,0,0,23,0,28.1,24,2019,1,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.294,Medium Risk,36
103671,18000,60 months,16.39,441.46,D,D4,8 years,OTHER,56565.03,major_purchase,WA,29.99,0,3,9,1,46.6,10,2019,6,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.318,Medium Risk,60
103672,7500,36 months,18.77,274.05,D,D5,2 years,OWN,45229.51,small_business,MA,11.93,0,2,20,0,44.0,26,2021,5,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.166,Medium Risk,36
103673,18000,60 months,27.61,556.22,G,G2,10+ years,MORTGAGE,73536.24,debt_consolidation,WI,21.44,0,0,11,0,10.8,24,2019,10,Late (31-120 days),1,High (20-30%),Upper-Middle (70-100k),0.245,High Risk,60
103674,12000,36 months,7.92,375.59,A,A2,10+ years,MORTGAGE,20948.25,debt_consolidation,GA,11.0,0,0,8,0,31.4,20,2020,7,Current,0,Moderate (10-20%),Low (<40k),0.573,Low Risk,36
103675,12000,36 months,17.0,427.83,D,D5,6 years,MORTGAGE,112647.55,debt_consolidation,GA,24.02,0,0,17,0,74.0,23,2019,1,Fully Paid,0,High (20-30%),High (100k+),0.107,Medium Risk,36
103676,25000,36 months,11.91,829.28,B,B3,2 years,MORTGAGE,86076.13,car,MO,11.94,0,0,18,0,32.7,29,2019,4,Charged Off,1,Moderate (10-20%),Upper-Middle (70-100k),0.29,Low Risk,36
103677,15000,60 months,7.44,300.14,A,A3,1 year,RENT,54368.14,debt_consolidation,WI,11.87,1,1,24,0,96.5,39,2019,6,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.276,Low Risk,60
103678,10000,36 months,11.65,330.47,B,B3,3 years,MORTGAGE,47544.76,small_business,WA,27.98,1,0,21,0,28.8,24,2019,7,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.21,Low Risk,36
103679,15000,60 months,8.86,310.36,A,A1,10+ years,RENT,89318.54,debt_consolidation,MI,6.13,0,0,15,0,55.6,23,2021,10,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.168,Low Risk,60
103680,12000,36 months,14.66,413.99,C,C3,4 years,RENT,68815.94,home_improvement,TN,13.87,0,2,8,1,27.9,18,2021,12,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.174,Medium Risk,36
103681,20000,36 months,23.62,780.67,F,F4,10+ years,MORTGAGE,88321.79,home_improvement,OH,18.97,0,2,8,0,55.5,14,2022,3,Charged Off,1,Moderate (10-20%),Upper-Middle (70-100k),0.226,High Risk,36
103682,7500,36 months,13.91,256.0,C,C5,1 year,RENT,210941.06,debt_consolidation,OH,13.58,0,0,17,2,80.2,36,2021,1,Fully Paid,0,Moderate (10-20%),High (100k+),0.036,Medium Risk,36
103683,18000,36 months,14.27,617.56,C,C5,1 year,OWN,111429.76,debt_consolidation,TN,28.31,0,3,4,0,56.3,23,2021,12,Charged Off,1,High (20-30%),High (100k+),0.162,Medium Risk,36
103684,30000,36 months,14.87,1038.05,C,C2,1 year,RENT,61614.21,moving,MA,21.92,3,0,14,0,79.4,16,2020,9,Late (31-120 days),1,High (20-30%),Lower-Middle (40-70k),0.487,Medium Risk,36
103685,7500,36 months,18.88,274.47,D,D5,Unknown,MORTGAGE,106223.07,credit_card,WI,27.42,0,0,8,0,66.3,12,2019,7,Fully Paid,0,High (20-30%),High (100k+),0.071,Medium Risk,36
103686,7500,36 months,16.38,265.09,D,D4,9 years,RENT,43261.59,debt_consolidation,TN,4.32,0,0,14,0,47.0,14,2022,4,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.173,Medium Risk,36
103687,20000,36 months,18.78,730.9,D,D1,6 years,MORTGAGE,31759.55,medical,IN,39.17,0,0,5,0,91.9,20,2023,12,Charged Off,1,Very High (30%+),Low (<40k),0.63,Medium Risk,36
103688,30000,36 months,6.81,923.71,A,A2,7 years,OTHER,32117.46,debt_consolidation,VA,12.77,0,0,14,0,77.2,21,2023,9,Late (31-120 days),1,Moderate (10-20%),Low (<40k),0.934,Low Risk,36
103689,7500,36 months,9.48,240.18,B,B5,5 years,RENT,59287.87,home_improvement,MA,29.1,0,1,11,0,51.8,27,2022,4,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.127,Low Risk,36
103690,5000,60 months,13.56,115.2,C,C5,5 years,RENT,59274.43,small_business,WA,3.1,0,0,19,0,33.9,36,2020,8,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.084,Medium Risk,60
103691,7500,60 months,12.1,167.21,C,C3,< 1 year,RENT,56561.46,debt_consolidation,TX,15.24,0,2,14,0,41.3,25,2022,2,Late (31-120 days),1,Moderate (10-20%),Lower-Middle (40-70k),0.133,Medium Risk,60
103692,15000,36 months,9.73,482.11,B,B3,9 years,RENT,23343.57,vacation,WI,10.24,0,0,16,1,8.2,28,2020,1,Current,0,Moderate (10-20%),Low (<40k),0.643,Low Risk,36
103693,10000,36 months,20.57,374.55,E,E4,7 years,MORTGAGE,24172.96,debt_consolidation,GA,24.62,0,3,15,0,36.4,18,2021,11,Current,0,High (20-30%),Low (<40k),0.414,High Risk,36
103694,10000,36 months,13.4,338.87,C,C1,10+ years,RENT,48789.77,debt_consolidation,VA,27.41,1,0,13,2,60.9,27,2020,6,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.205,Medium Risk,36
103695,12000,36 months,17.77,432.45,D,D3,2 years,MORTGAGE,86887.62,major_purchase,WI,33.49,1,0,19,2,61.0,32,2020,11,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.138,Medium Risk,36
103696,25000,60 months,10.4,536.11,B,B4,2 years,MORTGAGE,94314.89,credit_card,TN,23.78,0,1,4,0,94.7,6,2020,8,Current,0,High (20-30%),Upper-Middle (70-100k),0.265,Low Risk,60
103697,15000,36 months,9.41,479.86,B,B5,8 years,MORTGAGE,38172.83,debt_consolidation,IN,35.42,0,1,17,0,15.9,19,2021,6,Charged Off,1,Very High (30%+),Low (<40k),0.393,Low Risk,36
103698,5000,36 months,7.36,155.21,A,A5,6 years,MORTGAGE,51616.94,debt_consolidation,MI,29.97,0,0,16,0,37.1,34,2022,11,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.097,Low Risk,36
103699,12000,36 months,11.6,396.28,B,B1,< 1 year,RENT,104609.49,debt_consolidation,CA,34.83,0,2,5,1,41.5,8,2023,7,Late (31-120 days),1,Very High (30%+),High (100k+),0.115,Low Risk,36
103700,12000,36 months,17.64,431.66,D,D4,6 years,OWN,63679.17,car,WI,35.59,0,0,19,0,74.7,32,2021,10,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.188,Medium Risk,36
103701,12000,36 months,13.68,408.27,C,C3,10+ years,MORTGAGE,57933.57,debt_consolidation,OH,0.05,0,2,3,0,81.8,22,2022,12,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.207,Medium Risk,36
103702,10000,60 months,13.58,230.51,C,C1,3 years,MORTGAGE,43285.17,moving,CA,5.1,0,1,9,0,14.2,19,2019,7,Current,0,Low (<10%),Lower-Middle (40-70k),0.231,Medium Risk,60
103703,15000,60 months,12.38,336.55,C,C3,< 1 year,RENT,34192.0,debt_consolidation,FL,21.95,1,0,6,0,46.0,12,2021,11,Fully Paid,0,High (20-30%),Low (<40k),0.439,Medium Risk,60
103704,12000,36 months,13.46,406.99,C,C3,10+ years,MORTGAGE,70500.15,debt_consolidation,NC,3.71,0,1,16,0,84.0,24,2022,10,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.17,Medium Risk,36
103705,15000,36 months,6.71,461.17,A,A5,1 year,OWN,32107.38,debt_consolidation,VA,22.78,1,1,6,0,93.6,13,2021,1,Fully Paid,0,High (20-30%),Low (<40k),0.467,Low Risk,36
103706,15000,36 months,16.74,532.85,D,D4,7 years,OWN,40704.44,credit_card,MO,17.9,0,2,8,0,81.8,10,2019,2,Late (31-120 days),1,Moderate (10-20%),Lower-Middle (40-70k),0.369,Medium Risk,36
103707,18000,60 months,18.33,460.32,D,D1,6 years,MORTGAGE,77162.16,credit_card,AZ,32.3,0,0,23,1,4.8,42,2022,7,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.233,Medium Risk,60
103708,12000,36 months,7.25,371.9,A,A5,5 years,RENT,45508.48,credit_card,TN,5.39,0,2,23,0,81.2,26,2021,5,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.264,Low Risk,36
103709,12000,60 months,25.4,355.04,F,F3,10+ years,MORTGAGE,43756.11,vacation,MI,32.55,1,0,19,0,66.4,29,2020,2,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.274,High Risk,60
103710,5000,60 months,11.99,111.2,B,B1,2 years,MORTGAGE,41453.08,credit_card,TN,1.67,0,4,19,0,63.1,34,2023,1,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.121,Low Risk,60
103711,5000,36 months,14.49,172.08,C,C4,3 years,OWN,41374.98,home_improvement,WI,21.27,0,0,10,0,8.7,16,2023,1,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.121,Medium Risk,36
103712,15000,60 months,29.44,480.15,G,G3,9 years,RENT,40420.66,credit_card,MD,18.82,0,1,20,0,53.4,28,2019,12,Charged Off,1,Moderate (10-20%),Lower-Middle (40-70k),0.371,High Risk,60
103713,12000,36 months,19.6,443.52,E,E3,< 1 year,OWN,50883.61,debt_consolidation,CA,16.06,0,0,13,0,92.9,27,2020,5,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.236,High Risk,36
103714,10000,60 months,6.82,197.16,A,A5,3 years,OWN,23145.74,credit_card,MA,6.79,0,0,19,0,90.6,20,2020,10,Fully Paid,0,Low (<10%),Low (<40k),0.432,Low Risk,60
103715,10000,60 months,18.01,253.99,D,D2,6 years,MORTGAGE,73565.83,vacation,NY,31.35,0,0,24,0,89.1,34,2020,12,Charged Off,1,Very High (30%+),Upper-Middle (70-100k),0.136,Medium Risk,60
103716,15000,36 months,7.85,469.01,A,A2,10+ years,RENT,87197.05,major_purchase,FL,16.98,0,0,22,0,3.3,41,2022,7,Fully Paid,0,Moderate (10-20%),Upper-Middle (70-100k),0.172,Low Risk,36
103717,15000,36 months,18.02,542.44,D,D2,1 year,RENT,87929.5,debt_consolidation,MI,13.82,0,0,6,0,81.2,19,2023,2,Late (31-120 days),1,Moderate (10-20%),Upper-Middle (70-100k),0.171,Medium Risk,36
103718,12000,36 months,14.62,413.75,C,C2,8 years,MORTGAGE,29056.65,moving,FL,13.03,0,1,20,0,26.5,22,2023,8,Fully Paid,0,Moderate (10-20%),Low (<40k),0.413,Medium Risk,36
103719,10000,36 months,7.39,310.56,A,A2,2 years,RENT,32213.42,debt_consolidation,CA,32.59,0,1,8,0,74.0,11,2023,5,Fully Paid,0,Very High (30%+),Low (<40k),0.31,Low Risk,36
103720,30000,36 months,6.57,920.43,A,A2,10+ years,RENT,56851.96,small_business,NC,1.6,1,0,15,0,61.7,33,2020,3,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.528,Low Risk,36
103721,25000,36 months,6.16,762.36,A,A5,4 years,MORTGAGE,59883.65,credit_card,FL,6.42,0,3,17,1,74.4,34,2021,3,Fully Paid,0,Low (<10%),Lower-Middle (40-70k),0.417,Low Risk,36
103722,20000,60 months,8.73,412.55,A,A3,7 years,OTHER,90744.91,other,FL,30.86,0,3,19,0,60.8,25,2022,5,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.22,Low Risk,60
103723,20000,60 months,10.9,433.85,B,B1,7 years,MORTGAGE,24646.01,debt_consolidation,GA,26.12,0,2,19,0,89.4,28,2019,6,Fully Paid,0,High (20-30%),Low (<40k),0.811,Low Risk,60
103724,18000,36 months,7.98,563.89,A,A4,3 years,OWN,43340.61,debt_consolidation,OH,1.26,0,0,2,0,41.1,6,2022,10,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.415,Low Risk,36
103725,7500,60 months,12.36,168.2,C,C2,< 1 year,RENT,58490.78,credit_card,MD,19.29,0,4,14,0,52.1,16,2021,1,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.128,Medium Risk,60
103726,15000,60 months,12.6,338.23,C,C4,9 years,MORTGAGE,63452.87,major_purchase,NJ,21.17,0,0,23,0,65.3,23,2019,6,Current,0,High (20-30%),Lower-Middle (40-70k),0.236,Medium Risk,60
103727,20000,60 months,10.8,432.86,B,B3,6 years,MORTGAGE,28787.07,credit_card,IL,37.44,0,1,4,0,36.0,17,2019,9,Fully Paid,0,Very High (30%+),Low (<40k),0.695,Low Risk,60
103728,20000,60 months,9.7,421.99,B,B4,3 years,RENT,48590.17,home_improvement,OH,10.37,0,3,24,0,56.0,34,2021,4,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.412,Low Risk,60
103729,18000,60 months,9.86,381.21,B,B5,9 years,OWN,81352.6,home_improvement,NC,1.81,0,3,7,0,46.0,21,2021,12,Late (31-120 days),1,Low (<10%),Upper-Middle (70-100k),0.221,Low Risk,60
103730,5000,36 months,19.69,185.03,E,E4,7 years,MORTGAGE,117281.87,major_purchase,FL,31.29,0,1,5,0,13.0,7,2023,2,Current,0,Very High (30%+),High (100k+),0.043,High Risk,36
103731,12000,36 months,6.24,366.37,A,A2,Unknown,MORTGAGE,57232.28,credit_card,CA,13.61,0,0,3,0,75.1,3,2021,3,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.21,Low Risk,36
103732,5000,36 months,23.8,195.64,F,F5,1 year,RENT,42686.34,small_business,TX,11.36,0,2,21,0,26.3,32,2019,7,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.117,High Risk,36
103733,7500,36 months,11.07,245.79,B,B1,7 years,MORTGAGE,74039.35,debt_consolidation,WI,10.49,0,0,3,0,27.1,13,2020,4,Charged Off,1,Moderate (10-20%),Upper-Middle (70-100k),0.101,Low Risk,36
103734,20000,36 months,6.86,616.26,A,A1,3 years,MORTGAGE,33959.39,debt_consolidation,GA,0.15,0,0,9,0,49.25,16,2020,10,Current,0,Low (<10%),Low (<40k),0.589,Low Risk,36
103735,18000,36 months,9.57,577.18,B,B4,1 year,RENT,23474.26,major_purchase,VA,11.64,0,4,19,0,89.8,28,2021,6,Fully Paid,0,Moderate (10-20%),Low (<40k),0.767,Low Risk,36
103736,5000,60 months,30.8,164.23,G,G2,4 years,RENT,52775.93,debt_consolidation,GA,35.64,0,1,24,0,92.7,24,2023,4,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.095,High Risk,60
103737,12000,36 months,12.57,401.85,C,C4,6 years,MORTGAGE,84407.31,credit_card,CA,9.76,0,0,20,0,5.7,37,2019,10,Charged Off,1,Low (<10%),Upper-Middle (70-100k),0.142,Medium Risk,36
103738,7500,36 months,6.6,230.21,A,A4,10+ years,MORTGAGE,44422.05,debt_consolidation,MD,34.41,0,0,5,0,55.8,9,2022,2,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.169,Low Risk,36
103739,5000,60 months,10.17,106.65,B,B4,10+ years,MORTGAGE,58159.0,debt_consolidation,IL,10.34,0,0,22,0,43.4,35,2022,9,Fully Paid,0,Moderate (10-20%),Lower-Middle (40-70k),0.086,Low Risk,60
103740,30000,36 months,10.87,980.32,B,B2,2 years,RENT,37629.35,credit_card,FL,12.37,0,4,13,0,13.7,22,2020,2,Charged Off,1,Moderate (10-20%),Low (<40k),0.797,Low Risk,36
103741,20000,60 months,22.85,562.09,E,E1,10+ years,RENT,27354.6,debt_consolidation,AZ,9.55,0,0,17,0,84.1,29,2021,7,Charged Off,1,Low (<10%),Low (<40k),0.731,High Risk,60
103742,18000,36 months,16.57,637.9,D,D2,5 years,OWN,73946.31,major_purchase,MI,17.99,0,0,18,0,33.2,27,2023,1,Late (31-120 days),1,Moderate (10-20%),Upper-Middle (70-100k),0.243,Medium Risk,36
103743,25000,36 months,11.62,825.83,B,B4,6 years,RENT,82429.33,major_purchase,MA,35.34,0,3,20,1,21.5,21,2021,8,Fully Paid,0,Very High (30%+),Upper-Middle (70-100k),0.303,Low Risk,36
103744,20000,60 months,7.47,400.47,A,A1,3 years,OWN,82439.25,vacation,TN,1.96,0,1,23,0,48.5,28,2020,7,Fully Paid,0,Low (<10%),Upper-Middle (70-100k),0.243,Low Risk,60
103745,18000,36 months,14.18,616.77,C,C4,4 years,RENT,65248.25,debt_consolidation,CA,33.63,0,1,9,0,49.1,28,2021,5,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.276,Medium Risk,36
103746,5000,60 months,11.35,109.59,B,B5,4 years,MORTGAGE,38693.89,debt_consolidation,CA,23.98,0,1,17,0,57.4,33,2022,11,Fully Paid,0,High (20-30%),Low (<40k),0.129,Low Risk,60
103747,5000,60 months,22.43,139.32,E,E3,10+ years,MORTGAGE,37475.91,debt_consolidation,MO,17.48,0,0,9,0,51.7,17,2022,12,Fully Paid,0,Moderate (10-20%),Low (<40k),0.133,High Risk,60
103748,20000,60 months,7.09,396.87,A,A5,3 years,RENT,192091.19,moving,WA,25.86,0,0,9,0,72.1,24,2023,4,Fully Paid,0,High (20-30%),High (100k+),0.104,Low Risk,60
103749,15000,36 months,23.63,585.58,F,F1,7 years,MORTGAGE,60653.88,debt_consolidation,MD,35.6,0,0,19,0,51.8,27,2020,2,Charged Off,1,Very High (30%+),Lower-Middle (40-70k),0.247,High Risk,36
103750,20000,36 months,9.14,637.3,B,B4,1 year,RENT,52470.52,credit_card,MI,20.24,0,0,16,0,94.3,32,2022,4,Fully Paid,0,High (20-30%),Lower-Middle (40-70k),0.381,Low Risk,36
103751,10000,36 months,24.64,395.7,F,F3,2 years,MORTGAGE,27755.14,home_improvement,WA,22.43,0,2,13,0,45.1,29,2019,2,Fully Paid,0,High (20-30%),Low (<40k),0.36,High Risk,36
103752,7500,36 months,18.47,272.91,D,D1,< 1 year,RENT,76589.14,car,MO,21.45,1,1,8,0,67.8,22,2022,8,Charged Off,1,High (20-30%),Upper-Middle (70-100k),0.098,Medium Risk,36
103753,20000,36 months,24.23,787.07,F,F3,9 years,MORTGAGE,54130.57,car,MA,31.64,1,0,5,0,25.3,11,2022,3,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.369,High Risk,36
103754,20000,36 months,14.96,692.91,C,C4,9 years,MORTGAGE,60963.75,home_improvement,TN,29.01,0,2,14,0,5.9,25,2023,9,Charged Off,1,High (20-30%),Lower-Middle (40-70k),0.328,Medium Risk,36
103755,12000,36 months,8.87,380.87,A,A1,7 years,MORTGAGE,65074.16,debt_consolidation,VA,30.42,0,1,14,0,34.6,32,2021,10,Fully Paid,0,Very High (30%+),Lower-Middle (40-70k),0.184,Low Risk,36
103756,7500,36 months,10.87,245.08,B,B5,2 years,MORTGAGE,40983.1,car,MO,8.15,0,0,21,1,45.4,39,2021,10,Charged Off,1,Low (<10%),Lower-Middle (40-70k),0.183,Low Risk,36
103757,7500,36 months,26.21,303.02,F,F4,Unknown,RENT,109912.15,credit_card,IL,0.42,2,0,14,0,18.7,14,2021,7,Fully Paid,0,Low (<10%),High (100k+),0.068,High Risk,36
